vaccine_label,Supplement,Taxon_clean,raw_pct,Pct
Vaccinated,SQM® Iron,Anaerostipes,0.04260306594276585,0.06964243928426002
Vaccinated,SQM® Iron,Bacteroides,35.373833645403884,57.82494774463219
Vaccinated,SQM® Iron,Barnesiella,0.8447790149819384,1.3809445390276331
Vaccinated,SQM® Iron,Cerasicoccus,2.475596286698477,4.046811192423429
Vaccinated,SQM® Iron,Colidextribacter,0.8481920091312156,1.3865236970661154
Vaccinated,SQM® Iron,Desulfovibrio,1.0048748757382664,1.6426502640888863
Vaccinated,SQM® Iron,Faecalibacterium,2.2913896347731924,3.7456920056095564
Vaccinated,SQM® Iron,Lactobacillus,1.59886021291263,2.613627043916877
Vaccinated,SQM® Iron,Ligilactobacillus,1.2247861574052783,2.0021351448717266
Vaccinated,SQM® Iron,Parabacteroides,0.8871636476105814,1.4502299094371576
Vaccinated,SQM® Iron,Parasutterella,1.3261188925635128,2.1677818817813663
Vaccinated,SQM® Iron,Phascolarctobacterium,5.965153278162839,9.751125084609113
Vaccinated,SQM® Iron,Romboutsia,3.9393190776135394,6.439531606776594
Vaccinated,SQM® Iron,Subdoligranulum,0.8452350269697971,1.3816899733402717
